Emotions,Path
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-06-01-02-02-22.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-04-01-02-01-22.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-08-01-01-01-22.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-06-01-01-02-22.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-07-01-01-01-22.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-04-01-01-02-22.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-02-02-01-02-22.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-06-01-01-01-22.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-04-01-02-02-22.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-02-02-02-01-22.wav
neutral,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-01-01-01-02-22.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-05-02-02-02-22.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-02-01-02-01-22.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-05-02-02-01-22.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-03-01-02-02-22.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-06-02-01-01-22.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-03-01-01-01-22.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-03-01-01-02-22.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-05-01-02-02-22.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-04-02-01-01-22.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-03-02-01-02-22.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-03-02-02-01-22.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-07-02-01-01-22.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-03-02-02-02-22.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-02-02-01-01-22.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-05-01-01-01-22.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-03-01-02-01-22.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-06-02-01-02-22.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-06-01-02-01-22.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-04-01-01-01-22.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-07-02-02-02-22.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-06-02-02-01-22.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-05-01-01-02-22.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-07-01-02-02-22.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-04-02-01-02-22.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-08-01-02-01-22.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-08-02-02-02-22.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-08-01-01-02-22.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-08-02-01-02-22.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-08-02-02-01-22.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-08-02-01-01-22.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_22/03-01-08-01-02-02-22.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-06-02-02-02-23.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-03-02-02-01-23.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-02-01-02-02-23.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-04-01-01-02-23.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-07-01-02-01-23.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-03-01-02-01-23.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-06-01-01-01-23.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-07-02-02-01-23.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-05-01-02-02-23.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-02-02-01-01-23.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-04-01-02-01-23.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-04-02-01-01-23.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-05-02-01-01-23.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-07-01-02-02-23.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-07-01-01-01-23.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-02-01-01-01-23.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-03-01-02-02-23.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-03-01-01-02-23.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-06-02-02-01-23.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-05-01-02-01-23.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-03-01-01-01-23.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-02-01-02-01-23.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-02-02-02-01-23.wav
neutral,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-01-01-01-02-23.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-04-02-01-02-23.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-06-02-01-01-23.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-05-01-01-02-23.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-04-02-02-02-23.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-05-02-01-02-23.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-07-02-02-02-23.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-05-02-02-02-23.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-03-02-01-01-23.wav
neutral,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-01-01-02-02-23.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-07-02-01-01-23.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-05-02-02-01-23.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-06-01-02-01-23.wav
neutral,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-01-01-02-01-23.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-04-01-01-01-23.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-04-01-02-02-23.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-07-02-01-02-23.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-03-02-01-02-23.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-02-02-01-02-23.wav
neutral,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-01-01-01-01-23.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-02-02-02-02-23.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-08-01-01-01-23.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-06-02-01-02-23.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-06-01-02-02-23.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-07-01-01-02-23.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-04-02-02-01-23.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-03-02-02-02-23.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-05-01-01-01-23.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-02-01-01-02-23.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-06-01-01-02-23.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-08-01-02-01-23.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-08-02-01-02-23.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-08-02-01-01-23.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-08-02-02-02-23.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-08-01-01-02-23.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-08-02-02-01-23.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-08-01-02-02-23.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-02-02-02-02-24.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-02-02-01-02-24.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-07-01-01-01-24.wav
neutral,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-01-01-01-02-24.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-03-01-02-02-24.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-03-02-02-01-24.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-05-01-01-01-24.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-05-01-02-02-24.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-04-01-01-01-24.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-03-01-02-01-24.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-05-01-01-02-24.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-04-02-01-02-24.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-02-01-01-01-24.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-04-02-01-01-24.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-05-02-02-02-24.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-04-02-02-02-24.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-04-01-02-01-24.wav
neutral,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-01-01-01-01-24.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-03-01-01-02-24.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-06-01-02-02-24.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-06-02-01-01-24.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-05-02-02-01-24.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-05-02-01-02-24.wav
neutral,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-01-01-02-01-24.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-02-02-01-01-24.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-06-02-02-01-24.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-03-02-01-02-24.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-02-02-02-01-24.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-07-01-02-01-24.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-02-01-02-01-24.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-05-02-01-01-24.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-04-01-01-02-24.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-04-02-02-01-24.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-06-02-02-02-24.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-06-02-01-02-24.wav
angry,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-05-01-02-01-24.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-06-01-01-02-24.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-07-01-01-02-24.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-03-02-02-02-24.wav
sad,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-04-01-02-02-24.wav
neutral,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-01-01-02-02-24.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-02-01-01-02-24.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-03-02-01-01-24.wav
happy,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-03-01-01-01-24.wav
calm,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-02-01-02-02-24.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-06-01-02-01-24.wav
fear,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-06-01-01-01-24.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-08-01-01-01-24.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-08-02-02-02-24.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-07-01-02-02-24.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-08-01-02-02-24.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-08-02-02-01-24.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-07-02-02-01-24.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-08-01-01-02-24.wav
surprise,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-08-02-01-01-24.wav
disgust,/content/drive/MyDrive/Colab Notebooks/speech/dataset/ravdess/audio_speech_actors_01-24/Actor_24/03-01-07-02-02-02-24.wav
